nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
KOLONKOURA;BF;Boucle du Mouhoun;DOKUY;École primaire;BF-00287;Public;2016-2017
MAKUY;BF;Boucle du Mouhoun;DOKUY;École primaire;BF-00288;Public;2016-2017
NEREKO;BF;Boucle du Mouhoun;DOKUY;École primaire;BF-00289;Public;2016-2017
SOKOURA;BF;Boucle du Mouhoun;DOKUY;École primaire;BF-00290;Public;2016-2017
SOUM;BF;Boucle du Mouhoun;DOKUY;École primaire;BF-00291;Public;2016-2017
TOMIKORONI;BF;Boucle du Mouhoun;DOKUY;École primaire;BF-00292;Public;2016-2017
TOUSCH DE GONI;BF;Boucle du Mouhoun;DOKUY;École primaire;BF-00293;Public;2016-2017
BAMPERLA;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00294;Public;2016-2017
BOANEKUY;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00295;Public;2016-2017
DAKUY;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00296;Public;2016-2017
DOUMBALA A;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00297;Public;2016-2017
DOUMBALA B;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00298;Public;2016-2017
HENLEKUY;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00299;Public;2016-2017
KINI-KINI;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00300;Public;2016-2017
KOA;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00301;Public;2016-2017
KODARA;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00302;Public;2016-2017
KOLONZO- BAZO;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00303;Public;2016-2017
KONKUY- BOHO;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00304;Public;2016-2017
KONKUY KORO;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00305;Public;2016-2017
LANFIARA;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00306;Public;2016-2017
MONTIONKUY;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00307;Public;2016-2017
MOUNAKORO;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00308;Public;2016-2017
NIAN;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00309;Public;2016-2017
POROKUY;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00310;Public;2016-2017
SAINT MARTIN;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00311;Public;2016-2017
SAOROKUY;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00312;Public;2016-2017
SIMBORA;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00313;Public;2016-2017
TENI;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00314;Public;2016-2017
WANZAN;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00315;Public;2016-2017
ZEKUY;BF;Boucle du Mouhoun;DOUMBALA;École primaire;BF-00316;Public;2016-2017
ABAYE;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00317;Public;2016-2017
AOUREMA;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00318;Public;2016-2017
GANI;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00319;Public;2016-2017
KOMBORI KOURA;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00320;Public;2016-2017
KONNA;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00321;Public;2016-2017
MAGADIAN;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00322;Public;2016-2017
OUORI;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00323;Public;2016-2017
SANANKADOUGOU;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00324;Public;2016-2017
SIEWALI;BF;Boucle du Mouhoun;KOMBORI;École primaire;BF-00325;Public;2016-2017
BANKOUMANI;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00326;Public;2016-2017
BOKUY;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00327;Public;2016-2017
DINA;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00328;Public;2016-2017
KIKO;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00329;Public;2016-2017
KOLONKAN I;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00330;Public;2016-2017
MADOUBA;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00331;Public;2016-2017
PIA 2;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00332;Public;2016-2017
PORO;BF;Boucle du Mouhoun;MADOUBA;École primaire;BF-00333;Public;2016-2017
BAGALA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00334;Public;2016-2017
BANKOUMANI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00335;Public;2016-2017
DARA A;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00336;Public;2016-2017
DARA B;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00337;Public;2016-2017
KANSARA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00338;Public;2016-2017
KERENA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00339;Public;2016-2017
KOMBARA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00340;Public;2016-2017
KONONIBA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00341;Public;2016-2017
KOREDOUGOU;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00342;Public;2016-2017
KOUSSIRI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00343;Public;2016-2017
NOUNA CENTRE A;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00344;Public;2016-2017
NOUNA CENTRE B;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00345;Public;2016-2017
NOUNA SECTEUR 6 - A;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00346;Public;2016-2017
NOUNA SECTEUR 6 - B;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00347;Public;2016-2017
SAINT LOUIS;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00348;Public;2016-2017
SOA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00349;Public;2016-2017
SOBON;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00350;Public;2016-2017
SOKORO;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00351;Public;2016-2017
TENOU;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00352;Public;2016-2017
TONI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00353;Public;2016-2017
TONKORONI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00354;Public;2016-2017
BARE;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00355;Public;2016-2017
BISSO-DAMANDIGUI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00356;Public;2016-2017
KONANKOIRA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00357;Public;2016-2017
MOURDIE;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00358;Public;2016-2017
NOUNA SECTEUR 5;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00359;Public;2016-2017
OUETTE;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00360;Public;2016-2017
SAMPOPO;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00361;Public;2016-2017
SERIBA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00362;Public;2016-2017
SIMBADOUGOU;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00363;Public;2016-2017
SOLIMANA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00364;Public;2016-2017
SORO;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00365;Public;2016-2017
TISSI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00366;Public;2016-2017
TOMBODOUGOU;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00367;Public;2016-2017
TONSERE;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00368;Public;2016-2017
AOUREMA KAREKUY;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00369;Public;2016-2017
BABEKOLON;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00370;Public;2016-2017
BERNARD RAYSSIGUIER;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00371;Public;2016-2017
BORON;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00372;Public;2016-2017
CERGY SECTEUR 4;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00373;Public;2016-2017
DEMBO;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00374;Public;2016-2017
DIGANI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00375;Public;2016-2017
DIONKONGO;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00376;Public;2016-2017
FARAKUY;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00377;Public;2016-2017
KAKIN;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00378;Public;2016-2017
KALFADOUGOU;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00379;Public;2016-2017
KEMENA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00380;Public;2016-2017
KORO;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00381;Public;2016-2017
MANI;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00382;Public;2016-2017
NOUNA SECTEUR 1;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00383;Public;2016-2017
PA;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00384;Public;2016-2017
SAINT-JEAN;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00385;Public;2016-2017
SERE;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00386;Public;2016-2017
SOIN;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00387;Public;2016-2017
ZOUN;BF;Boucle du Mouhoun;NOUNA;École primaire;BF-00388;Public;2016-2017
BANTOMBO;BF;Boucle du Mouhoun;SONO;École primaire;BF-00389;Public;2016-2017
BOTTE;BF;Boucle du Mouhoun;SONO;École primaire;BF-00390;Public;2016-2017
DANKOUMANA;BF;Boucle du Mouhoun;SONO;École primaire;BF-00391;Public;2016-2017
KALLE;BF;Boucle du Mouhoun;SONO;École primaire;BF-00392;Public;2016-2017
KOURY;BF;Boucle du Mouhoun;SONO;École primaire;BF-00393;Public;2016-2017
SIELA;BF;Boucle du Mouhoun;SONO;École primaire;BF-00394;Public;2016-2017
SONO "A";BF;Boucle du Mouhoun;SONO;École primaire;BF-00395;Public;2016-2017
SONO B;BF;Boucle du Mouhoun;SONO;École primaire;BF-00396;Public;2016-2017
ASSIO A;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00397;Public;2016-2017
ASSIO B;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00398;Public;2016-2017
BADIE;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00399;Public;2016-2017
BAGASSI A;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00400;Public;2016-2017
BAGASSI B;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00401;Public;2016-2017
BAGASSI C;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00402;Public;2016-2017
BANDIO;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00403;Public;2016-2017
BANOU;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00404;Public;2016-2017
BASSOUAN- SOKOURA;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00405;Public;2016-2017
BOUNOU A;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00406;Public;2016-2017
BOUNOU B;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00407;Public;2016-2017
DOUSSI;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00408;Public;2016-2017
GNAKONGO;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00409;Public;2016-2017
HAHO;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00410;Public;2016-2017
KAHIN;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00411;Public;2016-2017
KAHO;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00412;Public;2016-2017
KANA;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00413;Public;2016-2017
KAYIO;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00414;Public;2016-2017
KOUSSARO;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00415;Public;2016-2017
MANA;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00416;Public;2016-2017
NIAGA;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00417;Public;2016-2017
OUANGA;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00418;Public;2016-2017
PAHIN;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00419;Public;2016-2017
SAYARO;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00420;Public;2016-2017
SIPOHIN;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00421;Public;2016-2017
VIRWA;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00422;Public;2016-2017
VY A;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00423;Public;2016-2017
VY B;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00424;Public;2016-2017
YARAMOKO A;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00425;Public;2016-2017
YARAMOKO B;BF;Boucle du Mouhoun;BAGASSI;École primaire;BF-00426;Public;2016-2017
BANA BILINGUE;BF;Boucle du Mouhoun;BANA;École primaire;BF-00427;Public;2016-2017
BANA CLASSIQUE;BF;Boucle du Mouhoun;BANA;École primaire;BF-00428;Public;2016-2017
BANA.C;BF;Boucle du Mouhoun;BANA;École primaire;BF-00429;Public;2016-2017
BASSANA;BF;Boucle du Mouhoun;BANA;École primaire;BF-00430;Public;2016-2017
BISSA- FOFINA;BF;Boucle du Mouhoun;BANA;École primaire;BF-00431;Public;2016-2017
DANOU;BF;Boucle du Mouhoun;BANA;École primaire;BF-00432;Public;2016-2017
SIENKORO;BF;Boucle du Mouhoun;BANA;École primaire;BF-00433;Public;2016-2017
SOLONSO;BF;Boucle du Mouhoun;BANA;École primaire;BF-00434;Public;2016-2017
WONA BILINGUE;BF;Boucle du Mouhoun;BANA;École primaire;BF-00435;Public;2016-2017
WONA C;BF;Boucle du Mouhoun;BANA;École primaire;BF-00436;Public;2016-2017
WONA CLASSIQUE;BF;Boucle du Mouhoun;BANA;École primaire;BF-00437;Public;2016-2017
YONA;BF;Boucle du Mouhoun;BANA;École primaire;BF-00438;Public;2016-2017
BOROMO A;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00439;Public;2016-2017
BOROMO B;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00440;Public;2016-2017
BOROMO C;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00441;Public;2016-2017
BOROMO D;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00442;Public;2016-2017
BOROMO E;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00443;Public;2016-2017
BOROMO SECTEUR 3;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00444;Public;2016-2017
KAGRIN;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00445;Public;2016-2017
KOHO A;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00446;Public;2016-2017
KOHO..B;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00447;Public;2016-2017
LAPARA;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00448;Public;2016-2017
NANOU;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00449;Public;2016-2017
OUAHABOU A;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00450;Public;2016-2017
OUAHABOU B;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00451;Public;2016-2017
OUAHABOU-SATELLITE;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00452;Public;2016-2017
OUROUBONON;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00453;Public;2016-2017
SIG - NONGHIN;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00454;Public;2016-2017
VIROU;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00455;Public;2016-2017
WAKO;BF;Boucle du Mouhoun;BOROMO;École primaire;BF-00456;Public;2016-2017
BAKPORE;BF;Boucle du Mouhoun;FARA;École primaire;BF-00457;Public;2016-2017
BILATIO;BF;Boucle du Mouhoun;FARA;École primaire;BF-00458;Public;2016-2017
BOUZOUROU;BF;Boucle du Mouhoun;FARA;École primaire;BF-00459;Public;2016-2017
DAHO;BF;Boucle du Mouhoun;FARA;École primaire;BF-00460;Public;2016-2017
DAKAYES;BF;Boucle du Mouhoun;FARA;École primaire;BF-00461;Public;2016-2017
FARA A;BF;Boucle du Mouhoun;FARA;École primaire;BF-00462;Public;2016-2017
FARA B;BF;Boucle du Mouhoun;FARA;École primaire;BF-00463;Public;2016-2017
FARA C;BF;Boucle du Mouhoun;FARA;École primaire;BF-00464;Public;2016-2017
FARA D;BF;Boucle du Mouhoun;FARA;École primaire;BF-00465;Public;2016-2017
FARA SECTEUR 4;BF;Boucle du Mouhoun;FARA;École primaire;BF-00466;Public;2016-2017
FARA SECTEUR 5;BF;Boucle du Mouhoun;FARA;École primaire;BF-00467;Public;2016-2017
FASO DJIGUI;BF;Boucle du Mouhoun;FARA;École primaire;BF-00468;Public;2016-2017
FITIEN;BF;Boucle du Mouhoun;FARA;École primaire;BF-00469;Public;2016-2017
KABOUROU A;BF;Boucle du Mouhoun;FARA;École primaire;BF-00470;Public;2016-2017
KABOUROU B;BF;Boucle du Mouhoun;FARA;École primaire;BF-00471;Public;2016-2017
KAPA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00472;Public;2016-2017
KARABA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00473;Public;2016-2017
KONZANA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00474;Public;2016-2017
KOUMBIA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00475;Public;2016-2017
LARO A;BF;Boucle du Mouhoun;FARA;École primaire;BF-00476;Public;2016-2017
LARO B;BF;Boucle du Mouhoun;FARA;École primaire;BF-00477;Public;2016-2017
NABOU A;BF;Boucle du Mouhoun;FARA;École primaire;BF-00478;Public;2016-2017
NABOU.B;BF;Boucle du Mouhoun;FARA;École primaire;BF-00479;Public;2016-2017
NANANO;BF;Boucle du Mouhoun;FARA;École primaire;BF-00480;Public;2016-2017
NAOUYA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00481;Public;2016-2017
NASMA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00482;Public;2016-2017
NASSENE;BF;Boucle du Mouhoun;FARA;École primaire;BF-00483;Public;2016-2017
PIA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00484;Public;2016-2017
POMAIN;BF;Boucle du Mouhoun;FARA;École primaire;BF-00485;Public;2016-2017
SADON-BOBO;BF;Boucle du Mouhoun;FARA;École primaire;BF-00486;Public;2016-2017
TIALLA;BF;Boucle du Mouhoun;FARA;École primaire;BF-00487;Public;2016-2017
TON;BF;Boucle du Mouhoun;FARA;École primaire;BF-00488;Public;2016-2017
TONE A;BF;Boucle du Mouhoun;FARA;École primaire;BF-00489;Public;2016-2017
TONE B;BF;Boucle du Mouhoun;FARA;École primaire;BF-00490;Public;2016-2017
DABLARA;BF;Boucle du Mouhoun;OURY;École primaire;BF-00491;Public;2016-2017
DAH A;BF;Boucle du Mouhoun;OURY;École primaire;BF-00492;Public;2016-2017
DAH B;BF;Boucle du Mouhoun;OURY;École primaire;BF-00493;Public;2016-2017
HABE;BF;Boucle du Mouhoun;OURY;École primaire;BF-00494;Public;2016-2017
KOENA;BF;Boucle du Mouhoun;OURY;École primaire;BF-00495;Public;2016-2017
KOUPELO;BF;Boucle du Mouhoun;OURY;École primaire;BF-00496;Public;2016-2017
MOMINA;BF;Boucle du Mouhoun;OURY;École primaire;BF-00497;Public;2016-2017
MOU;BF;Boucle du Mouhoun;OURY;École primaire;BF-00498;Public;2016-2017
OULLO A;BF;Boucle du Mouhoun;OURY;École primaire;BF-00499;Public;2016-2017
OULLO B;BF;Boucle du Mouhoun;OURY;École primaire;BF-00500;Public;2016-2017
OURY A;BF;Boucle du Mouhoun;OURY;École primaire;BF-00501;Public;2016-2017
OURY B;BF;Boucle du Mouhoun;OURY;École primaire;BF-00502;Public;2016-2017
OURY C;BF;Boucle du Mouhoun;OURY;École primaire;BF-00503;Public;2016-2017
SANFO;BF;Boucle du Mouhoun;OURY;École primaire;BF-00504;Public;2016-2017
SANI;BF;Boucle du Mouhoun;OURY;École primaire;BF-00505;Public;2016-2017
SERENA A;BF;Boucle du Mouhoun;OURY;École primaire;BF-00506;Public;2016-2017
SERENA B;BF;Boucle du Mouhoun;OURY;École primaire;BF-00507;Public;2016-2017
SEYOU;BF;Boucle du Mouhoun;OURY;École primaire;BF-00508;Public;2016-2017
SIOU A;BF;Boucle du Mouhoun;OURY;École primaire;BF-00509;Public;2016-2017
SIOU B;BF;Boucle du Mouhoun;OURY;École primaire;BF-00510;Public;2016-2017
SOUBOUY;BF;Boucle du Mouhoun;OURY;École primaire;BF-00511;Public;2016-2017
TAPLARA;BF;Boucle du Mouhoun;OURY;École primaire;BF-00512;Public;2016-2017
ZINAKONGO;BF;Boucle du Mouhoun;OURY;École primaire;BF-00513;Public;2016-2017
BORO;BF;Boucle du Mouhoun;PA;École primaire;BF-00514;Public;2016-2017
DIDIE;BF;Boucle du Mouhoun;PA;École primaire;BF-00515;Public;2016-2017
HEREDOUGOU;BF;Boucle du Mouhoun;PA;École primaire;BF-00516;Public;2016-2017
KOPELE;BF;Boucle du Mouhoun;PA;École primaire;BF-00517;Public;2016-2017
KOPOIE;BF;Boucle du Mouhoun;PA;École primaire;BF-00518;Public;2016-2017
PA A;BF;Boucle du Mouhoun;PA;École primaire;BF-00519;Public;2016-2017
PA B;BF;Boucle du Mouhoun;PA;École primaire;BF-00520;Public;2016-2017
PA C;BF;Boucle du Mouhoun;PA;École primaire;BF-00521;Public;2016-2017
PA D;BF;Boucle du Mouhoun;PA;École primaire;BF-00522;Public;2016-2017
VOHO;BF;Boucle du Mouhoun;PA;École primaire;BF-00523;Public;2016-2017
YAMANE;BF;Boucle du Mouhoun;PA;École primaire;BF-00524;Public;2016-2017
BATTITI;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00525;Public;2016-2017
KOKOI;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00526;Public;2016-2017
KONKOLIKO;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00527;Public;2016-2017
PANA;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00528;Public;2016-2017
POMPOI A;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00529;Public;2016-2017
POMPOI B;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00530;Public;2016-2017
POMPOI GARE;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00531;Public;2016-2017
SAN;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00532;Public;2016-2017
SIO;BF;Boucle du Mouhoun;POMPOI;École primaire;BF-00533;Public;2016-2017
DARSALAM;BF;Boucle du Mouhoun;POURA;École primaire;BF-00534;Public;2016-2017
KANKELE;BF;Boucle du Mouhoun;POURA;École primaire;BF-00535;Public;2016-2017
MOUHOUN III BASNERE;BF;Boucle du Mouhoun;POURA;École primaire;BF-00536;Public;2016-2017
POURA MINE A;BF;Boucle du Mouhoun;POURA;École primaire;BF-00537;Public;2016-2017
POURA MINE B;BF;Boucle du Mouhoun;POURA;École primaire;BF-00538;Public;2016-2017
POURA MINE C;BF;Boucle du Mouhoun;POURA;École primaire;BF-00539;Public;2016-2017
POURA MINE D;BF;Boucle du Mouhoun;POURA;École primaire;BF-00540;Public;2016-2017
POURA VILLAGE;BF;Boucle du Mouhoun;POURA;École primaire;BF-00541;Public;2016-2017
TOESSIN;BF;Boucle du Mouhoun;POURA;École primaire;BF-00542;Public;2016-2017
BALLAO;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00543;Public;2016-2017
BITIAKO;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00544;Public;2016-2017
BOROMISSI;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00545;Public;2016-2017
KALEMBOULY;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00546;Public;2016-2017
SECACO A;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00547;Public;2016-2017
SECACO B;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00548;Public;2016-2017
SIBY A;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00549;Public;2016-2017
SIBY B;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00550;Public;2016-2017
SIBY C;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00551;Public;2016-2017
SIBY D;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00552;Public;2016-2017
SOROBOULY;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00553;Public;2016-2017
SOUHO;BF;Boucle du Mouhoun;SIBY;École primaire;BF-00554;Public;2016-2017
SOMONA;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00555;Public;2016-2017
BONDO;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00556;Public;2016-2017
FOBIRI .A;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00557;Public;2016-2017
FOBIRI, B;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00558;Public;2016-2017
KONGOBA;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00559;Public;2016-2017
MADOU .A;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00560;Public;2016-2017
MADOU. B;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00561;Public;2016-2017
MAMOU A;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00562;Public;2016-2017
MAMOU B;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00563;Public;2016-2017
MAOULA;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00564;Public;2016-2017
MINA;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00565;Public;2016-2017
MOUNI;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00566;Public;2016-2017
YAHO A;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00567;Public;2016-2017
YAHO B;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00568;Public;2016-2017
YAHO C;BF;Boucle du Mouhoun;YAHO;École primaire;BF-00569;Public;2016-2017
ANEKUY;BF;Boucle du Mouhoun;BONDOKUY;École primaire;BF-00570;Public;2016-2017
BANKOUMA;BF;Boucle du Mouhoun;BONDOKUY;École primaire;BF-00571;Public;2016-2017
BLADI DE BONDOUKUY;BF;Boucle du Mouhoun;BONDOKUY;École primaire;BF-00572;Public;2016-2017
BOKUY;BF;Boucle du Mouhoun;BONDOKUY;École primaire;BF-00573;Public;2016-2017
