nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
Laougé;NE;Zinder;WACHA;École primaire;NE-706062048;Public;2021-2022
Rigal Hambadam;NE;Zinder;WACHA;École primaire;NE-706062049;Public;2021-2022
Tounkourous;NE;Zinder;WACHA;École primaire;NE-706062050;Public;2021-2022
Tourgoum;NE;Zinder;WACHA;École primaire;NE-706062051;Public;2021-2022
Balbada;NE;Zinder;WACHA;École primaire;NE-706062052;Public;2021-2022
Joudi;NE;Zinder;WACHA;École primaire;NE-706062053;Public;2021-2022
Kaki Matsi;NE;Zinder;WACHA;École primaire;NE-706062054;Public;2021-2022
Médersa Karida;NE;Zinder;WACHA;École primaire;NE-706062055;Public;2021-2022
Gai Quartier;NE;Zinder;WACHA;École primaire;NE-706062056;Public;2021-2022
Garin Bako;NE;Zinder;WACHA;École primaire;NE-706062057;Public;2021-2022
Garin Yara/Sabon Gari;NE;Zinder;WACHA;École primaire;NE-706062058;Public;2021-2022
Maiyadia;NE;Zinder;WACHA;École primaire;NE-706062059;Public;2021-2022
Sarkin Arewa;NE;Zinder;WACHA;École primaire;NE-706062060;Public;2021-2022
Bagaouri 1;NE;Zinder;WACHA;École primaire;NE-706062061;Public;2021-2022
Batto;NE;Zinder;WACHA;École primaire;NE-706062062;Public;2021-2022
Kakibaré Quartier;NE;Zinder;WACHA;École primaire;NE-706062063;Public;2021-2022
Marekou Quartier;NE;Zinder;WACHA;École primaire;NE-706062064;Public;2021-2022
Medersa Malé-Malé;NE;Zinder;WACHA;École primaire;NE-706062065;Public;2021-2022
Rigal Mazani;NE;Zinder;WACHA;École primaire;NE-706062066;Public;2021-2022
Sabon Gari Mixte;NE;Zinder;WACHA;École primaire;NE-706062067;Public;2021-2022
Alkalawa;NE;Zinder;WACHA;École primaire;NE-706062068;Public;2021-2022
Zangounan Katourgé;NE;Zinder;WACHA;École primaire;NE-706062069;Public;2021-2022
DABAWA;NE;Zinder;WACHA;École primaire;NE-706062070;Public;2021-2022
Dan Amarya;NE;Zinder;WACHA;École primaire;NE-706062071;Public;2021-2022
Garin Makera;NE;Zinder;WACHA;École primaire;NE-706062072;Public;2021-2022
GOUAGOUATA;NE;Zinder;WACHA;École primaire;NE-706062073;Public;2021-2022
Hardo Nouhou;NE;Zinder;WACHA;École primaire;NE-706062074;Public;2021-2022
Illala Habou;NE;Zinder;WACHA;École primaire;NE-706062075;Public;2021-2022
Kidwadi;NE;Zinder;WACHA;École primaire;NE-706062076;Public;2021-2022
KOUNGOUNOUM;NE;Zinder;WACHA;École primaire;NE-706062077;Public;2021-2022
Médersa Zangon Maidari;NE;Zinder;WACHA;École primaire;NE-706062078;Public;2021-2022
Tsololoko;NE;Zinder;WACHA;École primaire;NE-706062079;Public;2021-2022
Garin Barma;NE;Zinder;WACHA;École primaire;NE-706062080;Public;2021-2022
Garin Toudou;NE;Zinder;WACHA;École primaire;NE-706062081;Public;2021-2022
kalinbey Farin Toudou;NE;Zinder;WACHA;École primaire;NE-706062082;Public;2021-2022
Bagachi;NE;Zinder;WACHA;École primaire;NE-706062083;Public;2021-2022
Hardo MALAM;NE;Zinder;WACHA;École primaire;NE-706062084;Public;2021-2022
ZANGO DAN SOFO;NE;Zinder;WACHA;École primaire;NE-706062085;Public;2021-2022
Yékoua Mixte I;NE;Zinder;YEKOUA;École primaire;NE-706072001;Public;2021-2022
Kolfaou Akiné;NE;Zinder;YEKOUA;École primaire;NE-706072002;Public;2021-2022
Gel gawassa;NE;Zinder;YEKOUA;École primaire;NE-706072003;Public;2021-2022
Mayaki;NE;Zinder;YEKOUA;École primaire;NE-706072004;Public;2021-2022
Dounawa;NE;Zinder;YEKOUA;École primaire;NE-706072005;Public;2021-2022
Toubé;NE;Zinder;YEKOUA;École primaire;NE-706072006;Public;2021-2022
Kouabo;NE;Zinder;YEKOUA;École primaire;NE-706072007;Public;2021-2022
ADJIYAWA I;NE;Zinder;YEKOUA;École primaire;NE-706072008;Public;2021-2022
Karam;NE;Zinder;YEKOUA;École primaire;NE-706072009;Public;2021-2022
Yekoua quartier;NE;Zinder;YEKOUA;École primaire;NE-706072010;Public;2021-2022
Lounkouï;NE;Zinder;YEKOUA;École primaire;NE-706072011;Public;2021-2022
Tounfafi;NE;Zinder;YEKOUA;École primaire;NE-706072012;Public;2021-2022
Angoual Dawa;NE;Zinder;YEKOUA;École primaire;NE-706072013;Public;2021-2022
Dan Badada;NE;Zinder;YEKOUA;École primaire;NE-706072014;Public;2021-2022
Dan KARAI;NE;Zinder;YEKOUA;École primaire;NE-706072015;Public;2021-2022
Madatta;NE;Zinder;YEKOUA;École primaire;NE-706072016;Public;2021-2022
Médersa Yékoua;NE;Zinder;YEKOUA;École primaire;NE-706072017;Public;2021-2022
Koufassou;NE;Zinder;YEKOUA;École primaire;NE-706072018;Public;2021-2022
Dan Kada;NE;Zinder;YEKOUA;École primaire;NE-706072019;Public;2021-2022
Kourfoua  Haoussa;NE;Zinder;YEKOUA;École primaire;NE-706072020;Public;2021-2022
Médersa Gelgawassa I;NE;Zinder;YEKOUA;École primaire;NE-706072021;Public;2021-2022
Samiel Lafia;NE;Zinder;YEKOUA;École primaire;NE-706072022;Public;2021-2022
Taoura;NE;Zinder;YEKOUA;École primaire;NE-706072023;Public;2021-2022
ADJIYAWA II;NE;Zinder;YEKOUA;École primaire;NE-706072024;Public;2021-2022
Dan Badada gadawa;NE;Zinder;YEKOUA;École primaire;NE-706072025;Public;2021-2022
Dan Badada Yassoré;NE;Zinder;YEKOUA;École primaire;NE-706072026;Public;2021-2022
Harda;NE;Zinder;YEKOUA;École primaire;NE-706072027;Public;2021-2022
Kokaye Peulh;NE;Zinder;YEKOUA;École primaire;NE-706072028;Public;2021-2022
Médersa Kolfaou;NE;Zinder;YEKOUA;École primaire;NE-706072029;Public;2021-2022
Yékoua Awapa;NE;Zinder;YEKOUA;École primaire;NE-706072030;Public;2021-2022
JAMAARE;NE;Zinder;YEKOUA;École primaire;NE-706072031;Public;2021-2022
kori;NE;Zinder;YEKOUA;École primaire;NE-706072032;Public;2021-2022
Kourfoua Bougagé;NE;Zinder;YEKOUA;École primaire;NE-706072033;Public;2021-2022
Mayaki Peulh;NE;Zinder;YEKOUA;École primaire;NE-706072034;Public;2021-2022
Yekoua Sud;NE;Zinder;YEKOUA;École primaire;NE-706072035;Public;2021-2022
Yekoua Neuve;NE;Zinder;YEKOUA;École primaire;NE-706072036;Public;2021-2022
Baram Bouga;NE;Zinder;YEKOUA;École primaire;NE-706072037;Public;2021-2022
Chabarou;NE;Zinder;YEKOUA;École primaire;NE-706072038;Public;2021-2022
Yekoua Mixte II;NE;Zinder;YEKOUA;École primaire;NE-706072039;Public;2021-2022
Kolfaou Peulh;NE;Zinder;YEKOUA;École primaire;NE-706072040;Public;2021-2022
Dounawa II;NE;Zinder;YEKOUA;École primaire;NE-706072041;Public;2021-2022
KAOUDE PEULH;NE;Zinder;YEKOUA;École primaire;NE-706072042;Public;2021-2022
Yékoua Mixte III;NE;Zinder;YEKOUA;École primaire;NE-706072043;Public;2021-2022
Gazangari peulh;NE;Zinder;YEKOUA;École primaire;NE-706072044;Public;2021-2022
Dinèye;NE;Zinder;DALA KOLERAM;École primaire;NE-707012001;Public;2021-2022
Dalakoléram 1;NE;Zinder;DALA KOLERAM;École primaire;NE-707012002;Public;2021-2022
Baouchéri Centre;NE;Zinder;DALA KOLERAM;École primaire;NE-707012003;Public;2021-2022
Gamdou;NE;Zinder;DALA KOLERAM;École primaire;NE-707012004;Public;2021-2022
Médersa Koléram;NE;Zinder;DALA KOLERAM;École primaire;NE-707012006;Public;2021-2022
Angoual Sountali;NE;Zinder;DALA KOLERAM;École primaire;NE-707012007;Public;2021-2022
Rigial Djerma;NE;Zinder;DALA KOLERAM;École primaire;NE-707012008;Public;2021-2022
Baouréoua;NE;Zinder;DALA KOLERAM;École primaire;NE-707012009;Public;2021-2022
ANGOAL DOUKIA;NE;Zinder;DALA KOLERAM;École primaire;NE-707012010;Public;2021-2022
Médersa Baoucheri;NE;Zinder;MIRRIAH;École primaire;NE-707012011;Public;2021-2022
Koléram Quartier;NE;Zinder;DALA KOLERAM;École primaire;NE-707012012;Public;2021-2022
Medersa Dinèye;NE;Zinder;DALA KOLERAM;École primaire;NE-707012013;Public;2021-2022
Kagna Angoal Kourna;NE;Zinder;DALA KOLERAM;École primaire;NE-707012014;Public;2021-2022
Garin Makéra;NE;Zinder;DALA KOLERAM;École primaire;NE-707012015;Public;2021-2022
Kagna Dan Magaram;NE;Zinder;DALA KOLERAM;École primaire;NE-707012016;Public;2021-2022
Tchangarewa;NE;Zinder;DALA KOLERAM;École primaire;NE-707012017;Public;2021-2022
Dala Koleram Centre 2;NE;Zinder;DALA KOLERAM;École primaire;NE-707012018;Public;2021-2022
Garin galadima;NE;Zinder;DALA KOLERAM;École primaire;NE-707012019;Public;2021-2022
Dogo Traditionnelle I;NE;Zinder;DOGO;École primaire;NE-707022001;Public;2021-2022
Koutchika;NE;Zinder;DOGO;École primaire;NE-707022002;Public;2021-2022
Lingui;NE;Zinder;DOGO;École primaire;NE-707022003;Public;2021-2022
Kalgo Maikassoua;NE;Zinder;DOGO;École primaire;NE-707022004;Public;2021-2022
Angoal Alkali;NE;Zinder;DOGO;École primaire;NE-707022005;Public;2021-2022
Kalgo Zaroumèye;NE;Zinder;DOGO;École primaire;NE-707022006;Public;2021-2022
Yaloufouram;NE;Zinder;DOGO;École primaire;NE-707022007;Public;2021-2022
Bilingue Dogo;NE;Zinder;DOGO;École primaire;NE-707022008;Public;2021-2022
Gojo Gojo;NE;Zinder;DOGO;École primaire;NE-707022009;Public;2021-2022
Makokia;NE;Zinder;DOGO;École primaire;NE-707022010;Public;2021-2022
Katambagé;NE;Zinder;DOGO;École primaire;NE-707022011;Public;2021-2022
Djéda;NE;Zinder;DOGO;École primaire;NE-707022012;Public;2021-2022
Labdo Maïdoki;NE;Zinder;DOGO;École primaire;NE-707022013;Public;2021-2022
Angoal Ã‚Â biri;NE;Zinder;DOGO;École primaire;NE-707022014;Public;2021-2022
Korama;NE;Zinder;DOGO;École primaire;NE-707022015;Public;2021-2022
Rawayou;NE;Zinder;DOGO;École primaire;NE-707022016;Public;2021-2022
Médersa Dogo;NE;Zinder;DOGO;École primaire;NE-707022017;Public;2021-2022
Rouan Chabara;NE;Zinder;DOGO;École primaire;NE-707022018;Public;2021-2022
Dan Fountoua;NE;Zinder;DOGO;École primaire;NE-707022019;Public;2021-2022
Kalgo Charbo;NE;Zinder;DOGO;École primaire;NE-707022020;Public;2021-2022
Kawari;NE;Zinder;DOGO;École primaire;NE-707022021;Public;2021-2022
Rigal Djataou;NE;Zinder;DOGO;École primaire;NE-707022022;Public;2021-2022
Kounkourey;NE;Zinder;DOGO;École primaire;NE-707022023;Public;2021-2022
Dagougi;NE;Zinder;DOGO;École primaire;NE-707022024;Public;2021-2022
Djan Birgi;NE;Zinder;DOGO;École primaire;NE-707022025;Public;2021-2022
Félawa;NE;Zinder;DOGO;École primaire;NE-707022026;Public;2021-2022
Gourougoubji;NE;Zinder;DOGO;École primaire;NE-707022027;Public;2021-2022
Kaouga;NE;Zinder;DOGO;École primaire;NE-707022028;Public;2021-2022
Koukoki;NE;Zinder;DOGO;École primaire;NE-707022029;Public;2021-2022
RIGAL SAIDOU;NE;Zinder;DOGO;École primaire;NE-707022030;Public;2021-2022
YAN KOUBLE MAGAMA;NE;Zinder;DOGO;École primaire;NE-707022031;Public;2021-2022
Angoal  Harou;NE;Zinder;DOGO;École primaire;NE-707022032;Public;2021-2022
Rigial Mantché;NE;Zinder;DOGO;École primaire;NE-707022033;Public;2021-2022
Zangon Mazawagé;NE;Zinder;DOGO;École primaire;NE-707022034;Public;2021-2022
Zounkouda;NE;Zinder;DOGO;École primaire;NE-707022035;Public;2021-2022
Farin Roua 2;NE;Zinder;DOGO;École primaire;NE-707022036;Public;2021-2022
Maï douroumi;NE;Zinder;DOGO;École primaire;NE-707022037;Public;2021-2022
Doullaye;NE;Zinder;DOGO;École primaire;NE-707022038;Public;2021-2022
Garaké;NE;Zinder;DOGO;École primaire;NE-707022039;Public;2021-2022
Kaki Mani;NE;Zinder;DOGO;École primaire;NE-707022040;Public;2021-2022
Angoal Gao;NE;Zinder;DOGO;École primaire;NE-707022041;Public;2021-2022
Dan Kaoura;NE;Zinder;DOGO;École primaire;NE-707022042;Public;2021-2022
Zongon Atta;NE;Zinder;DOGO;École primaire;NE-707022043;Public;2021-2022
Zangon Toudou I;NE;Zinder;DOGO;École primaire;NE-707022044;Public;2021-2022
KALGO TCHAMA;NE;Zinder;DOGO;École primaire;NE-707022045;Public;2021-2022
Aroudaoua;NE;Zinder;DOGO;École primaire;NE-707022046;Public;2021-2022
Barangawa Leko;NE;Zinder;DOGO;École primaire;NE-707022047;Public;2021-2022
Dogo Quartier;NE;Zinder;DOGO;École primaire;NE-707022048;Public;2021-2022
Médersa Djéda;NE;Zinder;DOGO;École primaire;NE-707022049;Public;2021-2022
N'Wala Bakalkafa;NE;Zinder;DOGO;École primaire;NE-707022050;Public;2021-2022
Rigal Gouloumba;NE;Zinder;DOGO;École primaire;NE-707022051;Public;2021-2022
Rigal Habandou;NE;Zinder;DOGO;École primaire;NE-707022052;Public;2021-2022
Zangon Awakass;NE;Zinder;DOGO;École primaire;NE-707022053;Public;2021-2022
Chafawa;NE;Zinder;DOGO;École primaire;NE-707022054;Public;2021-2022
Dagougi Peul;NE;Zinder;DOGO;École primaire;NE-707022055;Public;2021-2022
Dan Balou;NE;Zinder;DOGO;École primaire;NE-707022056;Public;2021-2022
Dangol;NE;Zinder;DOGO;École primaire;NE-707022057;Public;2021-2022
INKAMAWA;NE;Zinder;DOGO;École primaire;NE-707022058;Public;2021-2022
Zangounan D Birgi;NE;Zinder;DOGO;École primaire;NE-707022059;Public;2021-2022
Gourgouzawa;NE;Zinder;DOGO;École primaire;NE-707022060;Public;2021-2022
Médersa Tossoro;NE;Zinder;DOGO;École primaire;NE-707022061;Public;2021-2022
Médersa Yaloufroum;NE;Zinder;DOGO;École primaire;NE-707022062;Public;2021-2022
Médersa Koukoki Touareg;NE;Zinder;DOGO;École primaire;NE-707022063;Public;2021-2022
Barkonodji;NE;Zinder;DOGO;École primaire;NE-707022064;Public;2021-2022
Dan Tata;NE;Zinder;DOGO;École primaire;NE-707022065;Public;2021-2022
Dogo Traditionnelle II;NE;Zinder;DOGO;École primaire;NE-707022066;Public;2021-2022
Dogo Mai Kassoua;NE;Zinder;DOGO;École primaire;NE-707022067;Public;2021-2022
Garin Kouari;NE;Zinder;DOGO;École primaire;NE-707022068;Public;2021-2022
Dan Tala;NE;Zinder;DOGO;École primaire;NE-707022069;Public;2021-2022
Dawan Bauchi;NE;Zinder;DOGO;École primaire;NE-707022070;Public;2021-2022
Djiro 1;NE;Zinder;DOGO;École primaire;NE-707022071;Public;2021-2022
Djiro 2;NE;Zinder;DOGO;École primaire;NE-707022072;Public;2021-2022
kan Daoua;NE;Zinder;DOGO;École primaire;NE-707022073;Public;2021-2022
Kournawa;NE;Zinder;DOGO;École primaire;NE-707022074;Public;2021-2022
Lallachi;NE;Zinder;DOGO;École primaire;NE-707022075;Public;2021-2022
Maikoli;NE;Zinder;DOGO;École primaire;NE-707022076;Public;2021-2022
Médersa Katambagé;NE;Zinder;DOGO;École primaire;NE-707022077;Public;2021-2022
Sabon Sara;NE;Zinder;DOGO;École primaire;NE-707022078;Public;2021-2022
Tossoro I;NE;Zinder;DOGO;École primaire;NE-707022079;Public;2021-2022
Yan Makaou;NE;Zinder;DOGO;École primaire;NE-707022080;Public;2021-2022
Dagarawa Galadi;NE;Zinder;DOGO;École primaire;NE-707022081;Public;2021-2022
dkini djaroumi;NE;Zinder;DOGO;École primaire;NE-707022082;Public;2021-2022
gada;NE;Zinder;DOGO;École primaire;NE-707022083;Public;2021-2022
Lingui Quartier;NE;Zinder;DOGO;École primaire;NE-707022084;Public;2021-2022
Barma;NE;Zinder;DOGO;École primaire;NE-707022085;Public;2021-2022
Magema;NE;Zinder;DOGO;École primaire;NE-707022086;Public;2021-2022
Roudouni;NE;Zinder;DOGO;École primaire;NE-707022087;Public;2021-2022
Zangon Ã‚Â kalgo Ã‚Â Ã‚Â mai kassoua;NE;Zinder;DOGO;École primaire;NE-707022088;Public;2021-2022
Zounkouda peulh;NE;Zinder;DOGO;École primaire;NE-707022089;Public;2021-2022
Droum Centre;NE;Zinder;DROUM;École primaire;NE-707032001;Public;2021-2022
Gogo;NE;Zinder;DROUM;École primaire;NE-707032002;Public;2021-2022
Koudouma;NE;Zinder;DROUM;École primaire;NE-707032003;Public;2021-2022
Magaria Tounkour;NE;Zinder;DROUM;École primaire;NE-707032004;Public;2021-2022
Kaouri Touareg;NE;Zinder;DROUM;École primaire;NE-707032005;Public;2021-2022
Mazoza;NE;Zinder;DROUM;École primaire;NE-707032006;Public;2021-2022
Rouan Jigawa;NE;Zinder;DROUM;École primaire;NE-707032007;Public;2021-2022
Zangon Moha;NE;Zinder;DROUM;École primaire;NE-707032008;Public;2021-2022
Katangou;NE;Zinder;DROUM;École primaire;NE-707032009;Public;2021-2022
Médersa Droum;NE;Zinder;DROUM;École primaire;NE-707032010;Public;2021-2022
TchallIga;NE;Zinder;DROUM;École primaire;NE-707032011;Public;2021-2022
Garin Galadima;NE;Zinder;MIRRIAH;École primaire;NE-707032012;Public;2021-2022
Kogon Chémé;NE;Zinder;DROUM;École primaire;NE-707032013;Public;2021-2022
Méko;NE;Zinder;DROUM;École primaire;NE-707032014;Public;2021-2022
Banima;NE;Zinder;DROUM;École primaire;NE-707032015;Public;2021-2022
Nafouta;NE;Zinder;DROUM;École primaire;NE-707032016;Public;2021-2022
Gourbébé;NE;Zinder;DROUM;École primaire;NE-707032017;Public;2021-2022
Mairami Touareg;NE;Zinder;DROUM;École primaire;NE-707032018;Public;2021-2022
Sagui;NE;Zinder;DROUM;École primaire;NE-707032019;Public;2021-2022
Garin Yérima;NE;Zinder;DROUM;École primaire;NE-707032020;Public;2021-2022
N'WALA;NE;Zinder;DROUM;École primaire;NE-707032021;Public;2021-2022
Daba;NE;Zinder;DROUM;École primaire;NE-707032022;Public;2021-2022
Dagué;NE;Zinder;DROUM;École primaire;NE-707032023;Public;2021-2022
Dinnawa;NE;Zinder;DROUM;École primaire;NE-707032024;Public;2021-2022
Mai Jirga Agali;NE;Zinder;DROUM;École primaire;NE-707032025;Public;2021-2022
Kourko;NE;Zinder;DROUM;École primaire;NE-707032026;Public;2021-2022
Droum Quartier;NE;Zinder;DROUM;École primaire;NE-707032027;Public;2021-2022
GARIN DODO;NE;Zinder;DROUM;École primaire;NE-707032028;Public;2021-2022
IMDAN NOMADE;NE;Zinder;DROUM;École primaire;NE-707032029;Public;2021-2022
lougga touareg 2;NE;Zinder;DROUM;École primaire;NE-707032030;Public;2021-2022
Médersa Gogo;NE;Zinder;DROUM;École primaire;NE-707032031;Public;2021-2022
Médersa Korin Bakoye;NE;Zinder;DROUM;École primaire;NE-707032032;Public;2021-2022
TOUDOUM KEMILA;NE;Zinder;DROUM;École primaire;NE-707032033;Public;2021-2022
DJARAWA;NE;Zinder;DROUM;École primaire;NE-707032034;Public;2021-2022
Inkalou;NE;Zinder;DROUM;École primaire;NE-707032035;Public;2021-2022
Rounfoua Tchétchéni;NE;Zinder;DROUM;École primaire;NE-707032036;Public;2021-2022
Saboua Alkali;NE;Zinder;DROUM;École primaire;NE-707032037;Public;2021-2022
Babban Korami;NE;Zinder;DROUM;École primaire;NE-707032038;Public;2021-2022
Kadada;NE;Zinder;DROUM;École primaire;NE-707032039;Public;2021-2022
Koundou Wadjé;NE;Zinder;DROUM;École primaire;NE-707032040;Public;2021-2022
Saboua Maloza;NE;Zinder;DROUM;École primaire;NE-707032041;Public;2021-2022
Zangon Dachi;NE;Zinder;DROUM;École primaire;NE-707032042;Public;2021-2022
Louga Touareg 1;NE;Zinder;DROUM;École primaire;NE-707032043;Public;2021-2022
Lougga Peulh;NE;Zinder;DROUM;École primaire;NE-707032044;Public;2021-2022
Zangon Laka;NE;Zinder;DROUM;École primaire;NE-707032045;Public;2021-2022
Wadigawa;NE;Zinder;DROUM;École primaire;NE-707032046;Public;2021-2022
Ifara II;NE;Zinder;DROUM;École primaire;NE-707032047;Public;2021-2022
Médersa Abdallah;NE;Zinder;DROUM;École primaire;NE-707032048;Public;2021-2022
Médersa Kafi;NE;Zinder;DROUM;École primaire;NE-707032049;Public;2021-2022
Saboua Makéra;NE;Zinder;DROUM;École primaire;NE-707032050;Public;2021-2022
Zangon Illo;NE;Zinder;DROUM;École primaire;NE-707032051;Public;2021-2022
Boudalaoua;NE;Zinder;DROUM;École primaire;NE-707032052;Public;2021-2022
Daneiki;NE;Zinder;DROUM;École primaire;NE-707032053;Public;2021-2022
Ifara I;NE;Zinder;DROUM;École primaire;NE-707032054;Public;2021-2022
Mai jirga bougage;NE;Zinder;DROUM;École primaire;NE-707032055;Public;2021-2022
Damboa;NE;Zinder;DROUM;École primaire;NE-707032056;Public;2021-2022
Machaya;NE;Zinder;DROUM;École primaire;NE-707032057;Public;2021-2022
Rouan TSAMI;NE;Zinder;DROUM;École primaire;NE-707032058;Public;2021-2022
garaourawa haoussa;NE;Zinder;DROUM;École primaire;NE-707032059;Public;2021-2022
